FILIAL,DATA,DEBITO,CREDITO,VALOR,HISTORICO
,22/03/2022,45534,10164,0.01,"10.01,NFC-E 000007612"
,22/03/2022,45534,10164,0.01,"10.01,NFC-E 000007613"
,22/03/2022,45534,10164,198.0,"10.01,NFC-E 000040203"
,22/03/2022,45534,10164,129.0,"10.01,NFC-E 000047484"
,22/03/2022,45534,10164,546.03,"10.01,NFC-E 000047488"
,23/03/2022,45534,10164,300.01,"10.01,NFC-E 000047499"
,22/03/2022,45534,10164,142.41,"10.01,NFC-E 000047490"
,23/03/2022,45534,10164,127.07,"10.01,NFC-E 000007627"
,24/03/2022,45534,10164,0.01,"10.01,NFC-E 000040235"
,23/03/2022,45534,10164,1400.0,"10.01,NFC-E 000040219"
,23/03/2022,45534,10164,129.66,"10.01,NFC-E 000047503"
,24/03/2022,45534,10164,203.37,"10.01,NFC-E 000007633"
,24/03/2022,45534,10164,155.0,"10.01,NFC-E 000040231"
,24/03/2022,45534,10164,489.02,"10.01,NFC-E 000007638"
,24/03/2022,45534,10164,198.94,"10.01,NFC-E 000047513"
,25/03/2022,45534,10164,400.0,"10.01,NFC-E 000007655"
,24/03/2022,45534,10164,142.41,"10.01,NFC-E 000007646"
,25/03/2022,45534,10164,203.0,"10.01,NFC-E 000040238"
,25/03/2022,45534,10164,243.04,"10.01,NFC-E 000007647"
,25/03/2022,45534,10164,89.9,"10.01,NFC-E 000007653"
,25/03/2022,45534,10164,123.45,"10.01,NFC-E 000007654"
,25/03/2022,45534,10164,109.9,"10.01,NFC-E 000007657"
,26/03/2022,45534,10164,198.94,"10.01,NFC-E 000007666"
,26/03/2022,45534,10164,2900.0,"10.01,NFC-E 000007668"
,26/03/2022,45534,10164,0.01,"10.01,NFC-E 000007670"
,26/03/2022,45534,10164,149.01,"10.01,NFC-E 000040255"
,26/03/2022,45534,10164,136.22,"10.01,NFC-E 000040259"
,26/03/2022,45534,10164,136.77,"10.01,NFC-E 000040263"
,26/03/2022,45534,10164,95.0,"10.01,NFC-E 000047529"
,26/03/2022,45534,10164,100.0,"10.01,NFC-E 000047532"
,27/03/2022,45534,10164,949.0,"10.01,NFC-E 000040287"
,27/03/2022,45534,10164,489.02,"10.01,NFC-E 000047539"
,27/03/2022,45534,10164,1000.0,"10.01,NFC-E 000047541"
,27/03/2022,45534,10164,44.4,"10.01,NFC-E 000047542"
,27/03/2022,45534,10164,399.0,"10.01,NFC-E 000040286"
,27/03/2022,45534,10164,203.0,"10.01,NFC-E 000047543"
,28/03/2022,45534,10164,113.31,"10.01,NFC-E 000040295"
,28/03/2022,45534,10164,100.0,"10.01,NFC-E 000047555"
,28/03/2022,45534,10164,99.22,"10.01,NFC-E 000040302"
,29/03/2022,45534,10164,599.0,"10.01,NFC-E 000040310"
,28/03/2022,45534,10164,198.94,"10.01,NFC-E 000047566"
,28/03/2022,45534,10164,200.0,"10.01,NFC-E 000047569"
,28/03/2022,45534,10164,123.45,"10.01,NFC-E 000047571"
,28/03/2022,45534,10164,0.01,"10.01,NFC-E 000047575"
,29/03/2022,45534,10164,53.29,"10.01,NFC-E 000040311"
,29/03/2022,45534,10164,158.97,"10.01,NFC-E 000007673"
,29/03/2022,45534,10164,155.0,"10.01,NFC-E 000040315"
,29/03/2022,45534,10164,100.0,"10.01,NFC-E 000047580"
,29/03/2022,45534,10164,112.0,"10.01,NFC-E 000047582"
,29/03/2022,45534,10164,203.0,"10.01,NFC-E 000047590"
,30/03/2022,45534,10164,49.0,"10.01,NFC-E 000040330"
,30/03/2022,45534,10164,155.0,"10.01,NFC-E 000040333"
,30/03/2022,45534,10164,0.01,"10.01,NFC-E 000047592"
,30/03/2022,45534,10164,1906.0,"10.01,NFC-E 000047594"
,30/03/2022,45534,10164,19.9,"10.01,NFC-E 000040339"
,31/03/2022,45534,10164,1200.0,"10.01,NFC-E 000047618"
,30/03/2022,45534,10164,109.9,"10.01,NFC-E 000047607"
,30/03/2022,45534,10164,10.0,"10.01,NFC-E 000047609"
,30/03/2022,45534,10164,198.94,"10.01,NFC-E 000047610"
,31/03/2022,45534,10164,218.48,"10.01,NFC-E 000047613"
,31/03/2022,45534,10164,197.0,"10.01,NFC-E 000047616"
,31/03/2022,45534,10164,139.0,"10.01,NFC-E 000007705"
,31/03/2022,45534,10164,203.0,"10.01,NFC-E 000040362"
,31/03/2022,45534,10164,95.0,"10.01,NFC-E 000040366"
,03/03/2022,10221,31472,30.0,"10.01,RC 1025 / RC 1025"
,10/03/2022,10221,31472,10.0,"10.01,RC 1040 / RC 1040"
,19/03/2022,10221,31472,10.0,"10.01,RC 434 / RC 434"
,24/03/2022,10221,31472,30.0,"10.01,RC 1060 / RC 1060"
,03/03/2022,45764,31472,30.0,"10.01,RC 419 / RC 419"
,01/03/2022,45764,31472,20.0,"10.01,RC 1016 / RC 1016"
,15/03/2022,45764,31472,30.0,"10.01,RC 1207 / RC 1207"
,25/03/2022,45764,31472,20.0,"10.01,RC 448 / RC 448"
,03/03/2022,10221,31472,30.0,"10.01,RC 1020 / RC 1020"
,20/03/2022,10221,31472,10.0,"10.01,RC 1209 / RC 1209"
,31/03/2022,10221,31472,30.0,"10.01,RC 1073 / RC 1073"
,03/03/2022,45764,31472,100.0,"10.01,RC 423 / RC 423"
,09/03/2022,45764,31472,10.0,"10.01,RC 1038 / RC 1038"
,15/03/2022,45764,31472,20.0,"10.01,RC 1046 / RC 1046"
,31/03/2022,45764,31472,10.0,"10.01,RC 452 / RC 452"
,29/03/2022,45764,31472,20.0,"10.01,RC 1068 / RC 1068"
,29/03/2022,45764,31472,10.0,"10.01,RC 1070 / RC 1070"
,08/03/2022,45764,31472,15.0,"10.01,RC 426 / RC 426"
,02/03/2022,45764,31472,20.0,"10.01,RC 1200 / RC 1200"
,23/03/2022,45764,31472,20.0,"10.01,RC 444 / RC 444"
,31/03/2022,45764,31472,30.0,"10.01,RC 1077 / RC 1077"
,03/03/2022,45534,31472,10.0,"10.01,RC 421 / RC 421"
,01/03/2022,45534,31472,20.0,"10.01,RC 1012 / RC 1012"
,01/03/2022,45534,31472,20.0,"10.01,RC 1014 / RC 1014"
,03/03/2022,45534,31472,25.0,"10.01,RC 1018 / RC 1018"
,03/03/2022,45534,31472,25.0,"10.01,RC 1022 / RC 1022"
,12/03/2022,45534,31472,14.0,"10.01,RC 428 / RC 428"
,12/03/2022,45534,31472,30.0,"10.01,RC 430 / RC 430"
,12/03/2022,45534,31472,20.0,"10.01,RC 432 / RC 432"
,07/03/2022,45534,31472,10.0,"10.01,RC 1034 / RC 1034"
,09/03/2022,45534,31472,25.0,"10.01,RC 1036 / RC 1036"
,12/03/2022,45534,31472,30.0,"10.01,RC 1044 / RC 1044"
,13/03/2022,45534,31472,25.0,"10.01,RC 1205 / RC 1205"
,19/03/2022,45534,31472,10.0,"10.01,RC 436 / RC 436"
,22/03/2022,45534,31472,30.0,"10.01,RC 439 / RC 439"
,22/03/2022,45534,31472,10.0,"10.01,RC 442 / RC 442"
,23/03/2022,45534,31472,25.0,"10.01,RC 446 / RC 446"
,16/03/2022,45534,31472,20.0,"10.01,RC 1048 / RC 1048"
,19/03/2022,45534,31472,25.0,"10.01,RC 1050 / RC 1050"
,19/03/2022,45534,31472,10.0,"10.01,RC 1052 / RC 1052"
,21/03/2022,45534,31472,15.0,"10.01,RC 1054 / RC 1054"
,23/03/2022,45534,31472,20.0,"10.01,RC 1056 / RC 1056"
,23/03/2022,45534,31472,10.0,"10.01,RC 1058 / RC 1058"
,24/03/2022,45534,31472,10.0,"10.01,RC 1062 / RC 1062"
,26/03/2022,45534,31472,15.0,"10.01,RC 1064 / RC 1064"
,26/03/2022,45534,31472,10.0,"10.01,RC 1066 / RC 1066"
,30/03/2022,45534,31472,30.0,"10.01,RC 1213 / RC 1213"
,31/03/2022,45534,31472,20.0,"10.01,RC 1215 / RC 1215"
